,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<— 0-127 —>,,,<— 1-128 —>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cc 0,PGM,,cc 0,PGM,,preset name,category,characters,sendmidi command,acoustic-dark,digital-intimate,layered-reverberant,shaking-woody,acoustic,aggressive,airy,analog,atonal,big,bright,chords,clean,dark,digital,distorted,dry,echo,electric,ensemble,evolving,fm,icy,Intimate,layered,lfo,lofi,metallic,morphing,nature,noise,portamento,random,reverberant,shaking,simple,soft,stereo,strumming,synthetic,vocal,warm,woody
,33,102,,34,103,,trumpey,brass,analog,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 102",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,113,,34,114,,vbrass 1,brass,acoustic + bright + clean + synthetic,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 113",acoustic + bright + clean,,,synthetic,acoustic,,,,,,bright,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic,,,
,33,116,,34,117,,versailles brass,brass,analog + big + ensemble + simple + soft + warm,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 116",analog + big,ensemble,,simple + soft + warm,,,,analog,,big,,,,,,,,,,ensemble,,,,,,,,,,,,,,,,simple,soft,,,,,warm,
,33,123,,34,124,,vocalise,brass,clean + synthetic + vocal,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 123",clean,,,synthetic + vocal,,,,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic,vocal,,
,33,126,,34,127,,walking elephants,brass,acoustic + warm + woody,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 126",acoustic,,,warm + woody,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warm,woody
,34,10,,35,11,,wow soul chords,brass,analog + simple + soft,"sendmidi dev ""Osmose Port 2"" cc 0 34 pc 10",analog,,,simple + soft,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,soft,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,elec piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<— 0-127 —>,,,<— 1-128 —>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cc 0,PGM,,cc 0,PGM,,preset name,category,characters,sendmidi command,acoustic-dark,digital-intimate,layered-reverberant,shaking-woody,acoustic,aggressive,airy,analog,atonal,big,bright,chords,clean,dark,digital,distorted,dry,echo,electric,ensemble,evolving,fm,icy,Intimate,layered,lfo,lofi,metallic,morphing,nature,noise,portamento,random,reverberant,shaking,simple,soft,stereo,strumming,synthetic,vocal,warm,woody
,30,35,,31,36,,bazikey,elec piano,analog + simple,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 35",analog,,,simple,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,
,30,39,,31,40,,beyond felt,elec piano,acoustic + shaking + strumming,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 39",acoustic,,,shaking + strumming,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shaking,,,,strumming,,,,
,30,81,,31,82,,clavi 1,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 81",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,30,84,,31,85,,clawha,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 84",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,30,88,,31,89,,copey,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 88",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,30,93,,31,94,,cp eight,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 93",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,30,110,,31,111,,deven,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 110",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,31,7,,32,8,,electric keys 1,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 7",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,31,8,,32,9,,electric keys 5,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 8",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,31,9,,32,10,,electric keys 6,elec piano,clean + electric,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 9",clean,electric,,,,,,,,,,,clean,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,31,20,,32,21,,epiano1,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 20",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,31,21,,32,22,,epiarom,elec piano,fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 21",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,26,,32,27,,etines mk1,elec piano,acoustic + electric,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 26",acoustic,electric,,,acoustic,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,31,42,,32,43,,fm clav 1,elec piano,fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 42",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,48,,32,49,,fm piano1,elec piano,bright + fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 48",bright,fm,,,,,,,,,bright,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,79,,32,80,,hammers brushed,elec piano,acoustic + shaking + soft,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 79",acoustic,,,shaking + soft,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shaking,,soft,,,,,,
,31,100,,32,101,,iziki,elec piano,analog + clean + fm + simple,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 100",analog + clean,fm,,simple,,,,analog,,,,,clean,,,,,,,,,fm,,,,,,,,,,,,,,simple,,,,,,,
,31,115,,32,116,,kakey,elec piano,electric,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 115",,electric,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,32,2,,33,3,,klavunk,elec piano,clean + electric,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 2",clean,electric,,,,,,,,,,,clean,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
,32,15,,33,16,,legacy dx ep,elec piano,clean + digital,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 15",clean,digital,,,,,,,,,,,clean,,digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,37,,33,38,,martine,elec piano,acoustic + strumming,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 37",acoustic,,,strumming,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strumming,,,,
,32,81,,33,82,,opikey,elec piano,fm,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 81",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,33,97,,34,98,,tine,elec piano,acoustic + clean + dry + electric + intimate,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 97",acoustic + clean,dry + electric + intimate,,,acoustic,,,,,,,,clean,,,,dry,,electric,,,,,intimate,,,,,,,,,,,,,,,,,,,
,33,98,,34,99,,tinolin,elec piano,acoustic + fm,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 98",acoustic,fm,,,acoustic,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,33,111,,34,112,,upibanks,elec piano,acoustic,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 111",acoustic,,,,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,flute reeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<— 0-127 —>,,,<— 1-128 —>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cc 0,PGM,,cc 0,PGM,,preset name,category,characters,sendmidi command,acoustic-dark,digital-intimate,layered-reverberant,shaking-woody,acoustic,aggressive,airy,analog,atonal,big,bright,chords,clean,dark,digital,distorted,dry,echo,electric,ensemble,evolving,fm,icy,Intimate,layered,lfo,lofi,metallic,morphing,nature,noise,portamento,random,reverberant,shaking,simple,soft,stereo,strumming,synthetic,vocal,warm,woody
,30,13,,31,14,,anareed,flute reeds,acoustic + analog + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 13",acoustic + analog,,portamento,,acoustic,,,analog,,,,,,,,,,,,,,,,,,,,,,,,portamento,,,,,,,,,,,
,30,19,,31,20,,arcadia pan,flute reeds,acoustic,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 19",acoustic,,,,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,30,,31,31,,bansuri,flute reeds,acoustic + soft + woody,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 30",acoustic,,,soft + woody,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft,,,,,,woody
,30,56,,31,57,,brasswind,flute reeds,acoustic + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 56",acoustic,,portamento,,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,portamento,,,,,,,,,,,
,30,76,,31,77,,claribreath,flute reeds,acoustic + atonal + noise + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 76",acoustic + atonal,,noise + portamento,,acoustic,,,,atonal,,,,,,,,,,,,,,,,,,,,,,noise,portamento,,,,,,,,,,,
,30,77,,31,78,,clarinet,flute reeds,acoustic + clean + warm + woody,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 77",acoustic + clean,,,warm + woody,acoustic,,,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warm,woody
,30,117,,31,118,,double reed,flute reeds,acoustic + bright + clean + warm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 117",acoustic + bright + clean,,,warm,acoustic,,,,,,bright,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warm,
,31,16,,32,17,,empyrean,flute reeds,acoustic + warm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 16",acoustic,,,warm,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warm,
,31,34,,32,35,,flip tube,flute reeds,acoustic + airy + echo + lfo,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 34",acoustic + airy,echo,lfo,,acoustic,,airy,,,,,,,,,,,echo,,,,,,,,lfo,,,,,,,,,,,,,,,,,
,31,37,,32,38,,flute transverse,flute reeds,acoustic + airy + clean,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 37",acoustic + airy + clean,,,,acoustic,,airy,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,38,,32,39,,flutimut,flute reeds,acoustic + fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 38",acoustic,fm,,,acoustic,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,49,,32,50,,fm reed,flute reeds,acoustic + fm + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 49",acoustic,fm,portamento,,acoustic,,,,,,,,,,,,,,,,,fm,,,,,,,,,,portamento,,,,,,,,,,,
,31,70,,32,71,,gowind,flute reeds,acoustic + clean,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 70",acoustic + clean,,,,acoustic,,,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,41,,33,42,,microdelay pipewg,flute reeds,acoustic + airy + clean,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 41",acoustic + airy + clean,,,,acoustic,,airy,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,45,,33,46,,model string wind,flute reeds,acoustic + airy + morphing,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 45",acoustic + airy,,morphing,,acoustic,,airy,,,,,,,,,,,,,,,,,,,,,,morphing,,,,,,,,,,,,,,
,32,70,,33,71,,oboreed,flute reeds,acoustic + fm + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 70",acoustic,fm,portamento,,acoustic,,,,,,,,,,,,,,,,,fm,,,,,,,,,,portamento,,,,,,,,,,,
,32,100,,33,101,,panpipe solo,flute reeds,airy + clean + noise,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 100",airy + clean,,noise,,,,airy,,,,,,clean,,,,,,,,,,,,,,,,,,noise,,,,,,,,,,,,
,32,112,,33,113,,pipopi,flute reeds,acoustic + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 32 pc 112",acoustic,,portamento,,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,portamento,,,,,,,,,,,
,33,15,,34,16,,ringmod harmonica,flute reeds,acoustic + distorted,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 15",acoustic,distorted,,,acoustic,,,,,,,,,,,distorted,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,22,,34,23,,saxoon,flute reeds,acoustic + atonal + noise + reverberant,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 22",acoustic + atonal,,noise + reverberant,,acoustic,,,,atonal,,,,,,,,,,,,,,,,,,,,,,noise,,,reverberant,,,,,,,,,
,33,26,,34,27,,sentimental mood,flute reeds,acoustic + airy + clean + woody,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 26",acoustic + airy + clean,,,woody,acoustic,,airy,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woody
,33,52,,34,53,,soprano recorder,flute reeds,acoustic + airy + clean + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 52",acoustic + airy + clean,,portamento,,acoustic,,airy,,,,,,clean,,,,,,,,,,,,,,,,,,,portamento,,,,,,,,,,,
,33,79,,34,80,,tabec,flute reeds,acoustic + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 79",acoustic,,portamento,,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,portamento,,,,,,,,,,,
,33,96,,34,97,,tin whistle,flute reeds,clean + portamento,"sendmidi dev ""Osmose Port 2"" cc 0 33 pc 96",clean,,portamento,,,,,,,,,,clean,,,,,,,,,,,,,,,,,,,portamento,,,,,,,,,,,
,34,4,,35,5,,windotron,flute reeds,acoustic + fm + soft + stereo + woody,"sendmidi dev ""Osmose Port 2"" cc 0 34 pc 4",acoustic,fm,,soft + stereo + woody,acoustic,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,soft,stereo,,,,,woody
,34,5,,35,6,,windtube double reed,flute reeds,acoustic + clean,"sendmidi dev ""Osmose Port 2"" cc 0 34 pc 5",acoustic + clean,,,,acoustic,,,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,7,,35,8,,woodwind,flute reeds,acoustic + airy + clean + woody,"sendmidi dev ""Osmose Port 2"" cc 0 34 pc 7",acoustic + airy + clean,,,woody,acoustic,,airy,,,,,,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woody
,34,13,,35,14,,yokobue,flute reeds,acoustic + woody,"sendmidi dev ""Osmose Port 2"" cc 0 34 pc 13",acoustic,,,woody,acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woody
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<— 0-127 —>,,,<— 1-128 —>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cc 0,PGM,,cc 0,PGM,,preset name,category,characters,sendmidi command,acoustic-dark,digital-intimate,layered-reverberant,shaking-woody,acoustic,aggressive,airy,analog,atonal,big,bright,chords,clean,dark,digital,distorted,dry,echo,electric,ensemble,evolving,fm,icy,Intimate,layered,lfo,lofi,metallic,morphing,nature,noise,portamento,random,reverberant,shaking,simple,soft,stereo,strumming,synthetic,vocal,warm,woody
,30,4,,31,5,,aerials,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 4",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,10,,31,11,,ambiant analog 1,keys,analog + big + echo + reverberant + synthetic,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 10",analog + big,echo,reverberant,synthetic,,,,analog,,big,,,,,,,,echo,,,,,,,,,,,,,,,,reverberant,,,,,,synthetic,,,
,30,11,,31,12,,analog adsr,keys,analog + synthetic,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 11",analog,,,synthetic,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic,,,
,30,12,,31,13,,analog scream,keys,aggressive + analog + big + distorted + noise + stereo + warm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 12",aggressive + analog + big,distorted,noise,stereo + warm,,aggressive,,analog,,big,,,,,,distorted,,,,,,,,,,,,,,,noise,,,,,,,stereo,,,,warm,
,30,18,,31,19,,aqueous feel,keys,airy + bright + clean + digital,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 18",airy + bright + clean,digital,,,,,airy,,,,bright,,clean,,digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,22,,31,23,,azure key,keys,bright + clean + digital + simple + soft,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 22",bright + clean,digital,,simple + soft,,,,,,,bright,,clean,,digital,,,,,,,,,,,,,,,,,,,,,simple,soft,,,,,,
,30,50,,31,51,,bowedsymphfm,keys,acoustic + clean + fm + shaking + soft + stereo,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 50",acoustic + clean,fm,,shaking + soft + stereo,acoustic,,,,,,,,clean,,,,,,,,,fm,,,,,,,,,,,,,shaking,,soft,stereo,,,,,
,30,78,,31,79,,classicana key,keys,analog + simple,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 78",analog,,,simple,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,
,30,83,,31,84,,clavicorda,keys,digital + fm + shaking + stereo,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 83",,digital + fm,,shaking + stereo,,,,,,,,,,,digital,,,,,,,fm,,,,,,,,,,,,,shaking,,,stereo,,,,,
,30,107,,31,108,,declanche,keys,fm + lfo,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 107",,fm,lfo,,,,,,,,,,,,,,,,,,,fm,,,,lfo,,,,,,,,,,,,,,,,,
,30,111,,31,112,,dfm,keys,fm + stereo,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 111",,fm,,stereo,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,stereo,,,,,
,30,114,,31,115,,disco dawn,keys,analog + dry + intimate + simple,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 114",analog,dry + intimate,,simple,,,,analog,,,,,,,,,dry,,,,,,,intimate,,,,,,,,,,,,simple,,,,,,,
,30,118,,31,119,,double saw,keys,analog + chords + simple,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 118",analog + chords,,,simple,,,,analog,,,,chords,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,
,30,121,,31,122,,dx1,keys,fm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 121",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,30,122,,31,123,,dx2,keys,fm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 122",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,30,123,,31,124,,dx3,keys,fm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 123",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,30,124,,31,125,,dx4,keys,fm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 124",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,30,125,,31,126,,dxim,keys,fm,"sendmidi dev ""Osmose Port 2"" cc 0 30 pc 125",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,0,,32,1,,efferie,keys,fm + strumming,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 0",,fm,,strumming,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,strumming,,,,
,31,1,,32,2,,efmope,keys,bright + fm + simple,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 1",bright,fm,,simple,,,,,,,bright,,,,,,,,,,,fm,,,,,,,,,,,,,,simple,,,,,,,
,31,2,,32,3,,eightiki,keys,analog + fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 2",analog,fm,,,,,,analog,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,4,,32,5,,ekeynox,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 4",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,13,,32,14,,elsynkey,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 13",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,14,,32,15,,emancikey,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 14",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,18,,32,19,,envinkin,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 18",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,19,,32,20,,envinkon,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 19",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,31,,32,32,,feleaz,keys,fm + simple + stereo,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 31",,fm,,simple + stereo,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,simple,,stereo,,,,,
,31,33,,32,34,,fleme,keys,fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 33",,fm,,,,,,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,40,,32,41,,fm basic 4-ops,keys,bright + fm + strumming,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 40",bright,fm,,strumming,,,,,,,bright,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,strumming,,,,
,31,45,,32,46,,fm dreampiano,keys,airy + fm + strumming + warm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 45",airy,fm,,strumming + warm,,,airy,,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,strumming,,,warm,
,31,51,,32,52,,fmwood&strings,keys,acoustic + metallic,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 51",acoustic,,metallic,,acoustic,,,,,,,,,,,,,,,,,,,,,,,metallic,,,,,,,,,,,,,,,
,31,52,,32,53,,fof variabler res,keys,synthetic + vocal,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 52",,,,synthetic + vocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic,vocal,,
,31,53,,32,54,,foming,keys,bright + fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 53",bright,fm,,,,,,,,,bright,,,,,,,,,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,64,,32,65,,game invader,keys,digital + lofi + shaking,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 64",,digital,lofi,shaking,,,,,,,,,,,digital,,,,,,,,,,,,lofi,,,,,,,,shaking,,,,,,,,
,31,71,,32,72,,graceful integrated,keys,analog + fm + simple + soft,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 71",analog,fm,,simple + soft,,,,analog,,,,,,,,,,,,,,fm,,,,,,,,,,,,,,simple,soft,,,,,,
,31,85,,32,86,,harpsytron,keys,dry + electric + fm,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 85",,dry + electric + fm,,,,,,,,,,,,,,,dry,,electric,,,fm,,,,,,,,,,,,,,,,,,,,,
,31,90,,32,91,,hp tales,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 90",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,96,,32,97,,ikia,keys,fm + lfo,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 96",,fm,lfo,,,,,,,,,,,,,,,,,,,fm,,,,lfo,,,,,,,,,,,,,,,,,
,31,109,,32,110,,jumpare,keys,analog + lfo,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 109",analog,,lfo,,,,,analog,,,,,,,,,,,,,,,,,,lfo,,,,,,,,,,,,,,,,,
,31,110,,32,111,,june sunset,keys,analog,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 110",analog,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,111,,32,112,,jupinard,keys,analog + dry + simple,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 111",analog,dry,,simple,,,,analog,,,,,,,,,dry,,,,,,,,,,,,,,,,,,,simple,,,,,,,
,31,113,,32,114,,jx10 1b,keys,analog + soft,"sendmidi dev ""Osmose Port 2"" cc 0 31 pc 113",analog,,,soft,,,,analog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft,,,,,,
